tool,check_id,check_title,status,severity,service,resource_name,resource_id,region,description,remediation,compliance,timestamp,account_id
,defender_container_images_scan_enabled,Subscription has container image vulnerability scanning enabled,fail,high,defender,Containers,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/Containers,global,Container image scan is disabled in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Enable **Defender for Cloud** image assessment for registries and adopt **shift-left scanning**.
- Block deployment of images with high-severity findings
- Rebuild from patched base images regularly
- Enforce **least privilege** on registry access
- Use image signing and admission controls","C5-2025: OPS-04.01B, OPS-05.01B, OPS-26.03B, OPS-32.01B, PSS-11.01B | CCC-v2025.10: CCC.CntrReg.CN01.AR01 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr, ksi-tpr | HIPAA: 164_308_a_5_ii_b | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1525 | NIS2: 2.2.1, 3.1.2.d, 3.6.2, 5.1.4.f, 6.9.2 | PCI-4.0: 11.3.1.2.1, 11.3.1.3.3, 11.3.1.3 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4, 12.11, 14.6 | SOC2: cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_app_services_is_on,Defender for App Services is set to On (Standard pricing tier),fail,high,defender,Defender plan App Services,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/AppServices,global,Defender plan Defender for App Services from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable **Defender for App Service** at subscription scope with tier `Standard`. Integrate alerts with SOC tooling, tune rules to reduce noise, and review findings regularly. Apply **defense in depth** and **least privilege**, and automate responses to contain threats quickly.","C5-2025: OPS-04.01B | CIS-2.1: 2.1.2 | CIS-3.0: 3.1.6.1 | CIS-4.0: 9.1.6.1 | CIS-5.0: 8.1.2.1, 8.1.6.1 | ENS-RD2022: mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1059, T1204, T1552, T1486, T1499, T1496, T1087 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_arm_is_on,Defender for Azure Resource Manager is set to On (Standard pricing tier),fail,high,defender,Defender plan ARM,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/Arm,global,Defender plan Defender for ARM from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable Microsoft Defender for **Azure Resource Manager** at the `Standard` tier across all subscriptions. Apply least privilege to deployment principals, enforce the plan via policy for new subscriptions, and route alerts to centralized monitoring to support defense-in-depth and rapid response.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.12 | CIS-2.1: 2.1.11 | CIS-3.0: 3.1.9.1 | CIS-4.0: 9.1.9.1 | CIS-5.0: 8.1.9.1 | ENS-RD2022: mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1562, T1486, T1499, T1087, T1580, T1538, T1526, T1069 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_azure_sql_databases_is_on,Defender for Azure SQL databases is set to On (Standard pricing tier),fail,high,defender,SqlServers,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/SqlServers,global,Defender plan Defender for Azure SQL DB Servers from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the **Microsoft Defender** plan for Azure SQL databases with `pricing_tier: Standard` across applicable subscriptions. Integrate alerts with SIEM, enforce **least privilege** and **separation of duties**, and apply **defense in depth** (network controls, MFA) to prevent and promptly detect misuse.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.4 | CIS-2.1: 2.1.3 | CIS-3.0: 3.1.7.3 | CIS-4.0: 9.1.7.3 | CIS-5.0: 8.1.7.3 | ENS-RD2022: mp.s.4.r1.az.nt.4 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_containers_is_on,Defender for Containers is set to On (Standard pricing tier),fail,high,defender,Containers,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/Containers,global,Defender plan Defender for Containers from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the **Defender for Containers** plan at `Standard` for all relevant subscriptions. Apply **least privilege**, integrate alerts with response workflows, and use **defense in depth**: signed images, private registries, RBAC, network policies, and periodic reviews to maintain consistent coverage.","C5-2025: OPS-04.01B, OPS-32.01B | CIS-2.0: 2.1.8 | CIS-2.1: 2.1.8 | CIS-3.0: 3.1.4.1 | CIS-4.0: 9.1.4.1 | CIS-5.0: 8.1.4.1 | ENS-RD2022: mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1525, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_cosmosdb_is_on,Defender for Cosmos DB is set to On (Standard pricing tier),fail,high,defender,Defender plan Cosmos DB,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/CosmosDbs,global,Defender plan Defender for Cosmos DB from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the `Standard` plan for **Microsoft Defender for Azure Cosmos DB** at the subscription to ensure full coverage. Enforce **least privilege**, route alerts to your SIEM, and tune detections. Use policy to require the plan across environments and regularly review findings to strengthen **defense in depth**.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.9 | CIS-2.1: 2.1.6 | CIS-3.0: 3.1.7.1 | CIS-4.0: 9.1.7.1 | CIS-5.0: 8.1.7.1 | ENS-RD2022: mp.s.4.r1.az.nt.4 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_databases_is_on,Defender for Databases is set to On (Standard pricing tier),fail,high,defender,SqlServers,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/SqlServers,global,Defender plan Defender for Databases from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable **Defender for Databases** at the `Standard` tier for all supported database types across subscriptions. Integrate alerts with monitoring, automate response, and enforce **least privilege** and **network segmentation** for defense in depth. Use policy to maintain continuous coverage for new resources.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.3 | ENS-RD2022: mp.s.4.r1.az.nt.4 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_dns_is_on,Defender for DNS is set to On (Standard pricing tier),fail,high,defender,Defender plan DNS,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/Dns,global,Defender plan Defender for DNS from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable **Defender for DNS** at the `Standard` tier across applicable subscriptions. Apply **defense in depth**: restrict outbound DNS, use private DNS where feasible, and log/monitor query activity. Route alerts to centralized monitoring. Enforce **least privilege** on security settings and review exclusions regularly.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.11 | CIS-2.1: 2.1.10 | CIS-3.0: 3.1.16 | CIS-4.0: 9.1.17 | ENS-RD2022: mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.7.2.i, 6.7.2.l, 6.9.2 | ProwlerThreatScore-1.0: 3.3.21 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_keyvault_is_on,Defender for Key Vaults is set to On (Standard pricing tier),fail,high,defender,Defender plan KeyVaults,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/KeyVaults,global,Defender plan Defender for KeyVaults from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable **Defender for Key Vaults** at the `Standard` tier across all subscriptions. Integrate alerts with monitoring and tune noise. Apply **least privilege** with **RBAC**, enforce purge protection and logging, and use **defense in depth** (private access and network restrictions) to prevent abuse and accelerate detection.","C5-2025: OPS-04.01B, CRY-10.01B, CRY-10.01AC, PSS-07.02B | CIS-2.0: 2.1.10 | CIS-2.1: 2.1.9 | CIS-3.0: 3.1.8.1 | CIS-4.0: 9.1.8.1 | CIS-5.0: 8.1.8.1 | ENS-RD2022: op.acc.6.r1.az.eid.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499, T1580 | NIS2: 3.6.2, 6.9.2, 9.2.c, 9.2.c.iv | PCI-4.0: 3.5.1.31, 3.5.1.32, 8.3.2.50, 8.3.2.51 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_os_relational_databases_is_on,Defender for Open-Source Relational Databases is set to On (Standard pricing tier),fail,high,defender,Defender plan Open-Source Relational Databases,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/OpenSourceRelationalDatabases,global,Defender plan Defender for Open-Source Relational Databases from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the plan at the `Standard` tier across relevant subscriptions. Apply **defense in depth**: enforce **least privilege**, isolate databases on private networks, require strong authentication, and route alerts to centralized monitoring for rapid triage. *Review coverage regularly*.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.6 | CIS-2.1: 2.1.5 | CIS-3.0: 3.1.7.2 | CIS-4.0: 9.1.7.2 | CIS-5.0: 8.1.7.2 | ENS-RD2022: mp.s.4.r1.az.nt.4 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_server_is_on,Defender for Servers is set to On (Standard pricing tier),fail,high,defender,Defender plan Servers,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/VirtualMachines,global,Defender plan Defender for Servers from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the **Defender for Servers** plan at the **subscription** scope with tier `Standard`, choosing P1 or P2 per asset risk. Ensure all Azure VMs and Arc-enabled servers are covered for EDR integration. Apply **defense in depth** and **least privilege**, and continuously monitor and tune alerts.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.1, 2.1.2 | CIS-2.1: 2.1.1 | CIS-3.0: 3.1.3.1 | CIS-4.0: 9.1.3.1 | CIS-5.0: 8.1.3.1 | ENS-RD2022: op.mon.3.r1.az.ev.1, mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a, 164_308_a_5_ii_b, 164_308_a_5_ii_c, 164_308_a_6_i, 164_308_a_6_ii, 164_308_a_8, 164_312_e_2_i | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4, 12.9, 13.3, 16.2, 16.3, 18.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_sql_servers_is_on,Defender for SQL servers on machines is set to On (Standard pricing tier),fail,high,defender,Defender plan SQL Server VMs,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/SqlServerVirtualMachines,global,Defender plan Defender for SQL Server VMs from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable the **Defender for SQL Server on Machines** plan at the `Standard` tier for subscriptions hosting SQL Server VMs.

Apply defense-in-depth: enforce least privilege and strong authentication, segment networks, keep SQL patched, enable auditing, and route alerts to a SIEM for rapid containment.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.5 | CIS-2.1: 2.1.4 | CIS-3.0: 3.1.7.4 | CIS-4.0: 9.1.7.4 | CIS-5.0: 8.1.7.4 | ENS-RD2022: mp.s.4.r1.az.nt.4 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_defender_for_storage_is_on,Defender for Storage is set to On (Standard pricing tier),fail,high,defender,Defender plan Storage Accounts,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/pricings/StorageAccounts,global,Defender plan Defender for Storage Accounts from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is set to OFF (pricing tier not standard).,"Enable **Defender for Storage** at the `Standard` tier for subscriptions with storage workloads. Apply **defense in depth**: restrict network exposure, enforce **least privilege** on keys and `SAS`, use short-lived tokens and rotation, and route alerts to centralized monitoring for rapid response.","C5-2025: OPS-04.01B | CIS-2.0: 2.1.7 | CIS-2.1: 2.1.7 | CIS-3.0: 3.1.5.1 | CIS-4.0: 9.1.5.1 | CIS-5.0: 8.1.5.1 | ENS-RD2022: mp.s.4.r1.az.nt.5 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_1_ii_a | ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1537, T1530, T1485, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_6 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_iot_hub_defender_is_on,Defender for IoT Hub is set to On,fail,high,defender,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,No IoT Security Solutions found in the subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Enable **Defender for IoT** on all IoT Hubs and keep it `Enabled`. Route security data to a central workspace and your SIEM. Apply **least privilege** to IoT identities, enforce **network segmentation** and private access, and use **defense in depth** with continuous monitoring, alert tuning, and periodic coverage reviews.","C5-2025: OPS-04.01B | CIS-2.0: 2.2.1 | CIS-2.1: 2.2.1 | CIS-3.0: 3.2.1 | CIS-4.0: 9.2.1 | CIS-5.0: 8.2.1 | ENS-RD2022: mp.s.4.r1.az.nt.3 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | MITRE-ATTACK: T1190, T1486, T1499 | NIS2: 3.6.2, 6.9.2 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_mcas_is_enabled,Defender for Cloud Apps is enabled,pass,medium,defender,MCAS,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/settings/MCAS,global,Microsoft Defender for Cloud Apps is enabled for subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Enable and keep the `MCAS` integration consistent across subscriptions.
- Apply **least privilege** to integration roles and data access
- Use policy to enforce the setting and prevent drift
- Practice **defense in depth** by correlating SaaS and cloud signals
- Review licensing and validate alert coverage regularly","C5-2025: OPS-04.01B, OPS-05.01B | CIS-2.0: 2.1.21 | CIS-2.1: 2.1.20 | CIS-3.0: 3.1.1.2 | ENS-RD2022: mp.s.4.r1.az.nt.3 | HIPAA: 164_308_a_1_ii_a, 164_308_a_5_ii_c, 164_308_a_8 | ISO27001-2022: A.5.16, A.5.22 | MITRE-ATTACK: T1190, T1486 | NIS2: 3.6.2, 6.9.2 | PCI-4.0: 11.5.1.1.2, 11.5.1.2 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.9, 18.3 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,defender_ensure_wdatp_is_enabled,Defender for Endpoint is enabled,pass,high,defender,WDATP,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Security/settings/WDATP,global,Microsoft Defender for Endpoint integration is enabled for subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Enable the **Defender for Endpoint** integration in **Defender for Cloud** at the subscription scope and ensure agents are deployed on supported machines.

- Apply **least privilege** to onboarding roles
- Centralize alerting and response
- Use **defense in depth** with hardening and network controls to reduce attack surface","C5-2025: OPS-04.01B, OPS-23.01B | CIS-2.0: 2.1.22 | CIS-2.1: 2.1.21 | ENS-RD2022: op.mon.3.r3.az.de.2 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | HIPAA: 164_308_a_5_ii_b | MITRE-ATTACK: T1190 | NIS2: 3.6.2, 6.9.2 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,entra_app_registration_credential_not_expired,App registration credentials are not expired or expiring soon,pass,high,entra,prowler-audit-sp (password: rbac),7c8e14dc-cbb9-42c2-af19-5bcb7c35a9a3,global,App 'prowler-audit-sp' has a password credential valid for 364 more days (beyond the 30-day rotation threshold).,Rotate app registration credentials before expiration. Set expiration to 6-12 months maximum. Prefer **managed identities** or **federated credentials** over secrets. Monitor credential expiry with Azure Monitor alerts or Microsoft Entra workbooks.,ISO27001-2022: A.8.24 | MITRE-ATTACK: T1078 | SecNumCloud-3.2: 10.5 | SOC2: cc_6_1,2026-06-27 09:46:44.662891,e1a014d8-2ca2-4275-8220-414092cd8ed6
,entra_authentication_methods_policy_strong_auth_enforced,Strong authentication methods are enabled with registration enforcement,fail,high,entra,Authentication Methods Policy,authenticationMethodsPolicy,global,Strong authentication is not enforced for tenant vigneshrajaramasamygmail.onmicrosoft.com: the MFA registration campaign is not enabled.,"Enable **Microsoft Authenticator** and **FIDO2 security keys** as authentication methods. Activate the **MFA registration campaign** to prompt users to register. Disable weak methods (SMS, voice) after migration. Use **Conditional Access** to require strong authentication for all users.",ISO27001-2022: A.8.5 | SecNumCloud-3.2: 9.5,2026-06-27 09:46:44.662891,e1a014d8-2ca2-4275-8220-414092cd8ed6
,entra_conditional_access_policy_require_mfa_for_admin_portals,Conditional Access policy requires MFA for Microsoft Admin Portals,fail,medium,entra,Conditional Access Policy,Conditional Access Policy,global,Conditional Access Policy does not require MFA for Microsoft Admin Portals.,"Create a **Conditional Access policy** that requires **MFA** for the **Microsoft Admin Portals** app targeting **All users**. Exclude only **break-glass** emergency accounts and non-interactive service principals. Test in **Report-only** mode before enforcing. Prefer **phishing-resistant** MFA methods (FIDO2, passkeys) and apply **least privilege** principles.",CIS-3.0: 2.2.8 | CIS-4.0: 6.2.7 | CIS-5.0: 5.2.7 | ProwlerThreatScore-1.0: 1.1.4 | SecNumCloud-3.2: 9.6,2026-06-27 09:46:44.662891,e1a014d8-2ca2-4275-8220-414092cd8ed6
,entra_conditional_access_policy_require_mfa_for_management_api,Multifactor Authentication is required for Windows Azure Service Management API,fail,medium,entra,Conditional Access Policy,Conditional Access Policy,global,Conditional Access Policy does not require MFA for management API.,"1. From the Azure Admin Portal dashboard, open Microsoft Entra ID. 2. Click Security in the Entra ID blade. 3. Click Conditional Access in the Security blade. 4. Click Policies in the Conditional Access blade. 5. Click + New policy. 6. Enter a name for the policy. 7. Click the blue text under Users. 8. Under Include, select All users. 9. Under Exclude, check Users and groups. 10. Select users or groups to be exempted from this policy (e.g. break-glass emergency accounts, and non-interactive service accounts) then click the Select button. 11. Click the blue text under Target Resources. 12. Under Include, click the Select apps radio button. 13. Click the blue text under Select. 14. Check the box next to Windows Azure Service Management APIs then click the Select button. 15. Click the blue text under Grant. 16. Under Grant access check the box for Require multifactor authentication then click the Select button. 17. Before creating, set Enable policy to Report-only. 18. Click Create. After testing the policy in report-only mode, update the Enable policy setting from Report-only to On.","C5-2025: OIS-02.01B, OIS-02.02B, OIS-04.01AC, SP-01.04B, PS-03.02B, OPS-16.01B, IAM-01.01B, IAM-06.01B, IAM-06.02B, IAM-06.09B, IAM-08.02B, IAM-08.05B, IAM-09.02B, IAM-09.01AC, IAM-10.01B, IAM-10.02B, PSS-05.01B, PSS-05.02B, PSS-09.01AC | CCC-v2025.10: CCC.Core.CN03.AR02, CCC.Core.CN03.AR04, CCC.Core.CN05.AR02, CCC.Core.CN05.AR06, CCC.LB.CN09.AR01 | CIS-2.1: 1.2.6 | CIS-3.0: 2.2.7 | CIS-4.0: 6.2.6 | CIS-5.0: 5.2.6 | ENS-RD2022: op.acc.5.r4.az.eid.1, op.acc.6.az.eid.1, op.acc.6.r4.az.mfa.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-iam | HIPAA: 164_308_a_3_ii_a, 164_312_d | ISO27001-2022: A.5.2, A.5.17 | MITRE-ATTACK: T1078, T1098, T1556, T1040 | NIS2: 11.3.2.a, 11.4.2.c, 11.6.2.a, 11.7.2 | ProwlerThreatScore-1.0: 1.1.3 | RBI-Cyber-Security-Framework: annex_i_7_2 | SecNumCloud-3.2: 9.6 | SOC2: cc_1_3",2026-06-27 09:46:44.662891,e1a014d8-2ca2-4275-8220-414092cd8ed6
